"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,30464087,102415534,1,13-APR-18,1,"N",39,5,21,"M",2,1,"N","","",21,0
2018,30459991,102415553,1,23-SEP-18,1,"N",21,5,16,"M",1,2,"R","R","",16,0
2018,30459993,102418782,1,24-JUL-18,3,"N",23,5,51,"M",4,2,"N","","",51,0
2018,30459997,102415579,1,04-OCT-18,3,"N",23,5,56,"M",1,2,"N","","",56,0
2018,30464107,102418802,1,12-NOV-18,2,"N",51,5,17,"F",1,1,"N","R","",17,0
2018,32165328,107851733,1,07-DEC-18,1,"N",51,5,41,"M",1,2,"R","","",41,0
2018,30457445,102418801,1,02-FEB-18,1,"N",16,5,48,"M",2,2,"R","","",48,0
2018,30460003,102418801,2,02-FEB-18,1,"N",16,5,34,"M",1,1,"R","","",34,0
2018,30460005,102421934,1,20-NOV-18,1,"N",28,5,40,"M",1,1,"R","","",40,0
2018,30459999,102418794,1,08-OCT-18,1,"N",51,5,44,"M",1,2,"R","","",44,0
2018,30457449,102415605,1,18-NOV-18,1,"N",51,5,38,"M",1,2,"R","","",38,0
2018,30457439,102421893,1,14-SEP-18,1,"N",51,5,44,"M",1,2,"R","","",44,0
2018,30464098,102421907,1,15-OCT-18,3,"N",21,5,19,"M",2,1,"N","","",19,0
2018,30459987,102418765,1,27-AUG-18,1,"N",27,5,33,"M",1,2,"R","","",33,0
2018,30459988,102415536,1,10-AUG-18,1,"N",7,5,35,"M",1,2,"N","","",35,0
2018,30464108,102415598,1,17-NOV-18,3,"N",5,5,55,"M",1,2,"R","","",55,0
2018,30464109,102421932,1,30-NOV-18,1,"N",51,5,29,"M",2,2,"N","","",29,0
2018,30464110,102415604,1,22-NOV-18,1,"N",51,5,32,"M",1,2,"R","","",32,0
2018,30459990,102415552,1,29-SEP-18,1,"N",27,5,30,"M",2,2,"R","","",30,0
2018,30457440,102421894,1,06-SEP-18,1,"N",51,5,55,"M",1,2,"R","","",55,0
2018,30464094,102421897,1,08-SEP-18,1,"N",10,5,40,"M",2,2,"R","","",40,0
2018,30457448,102421933,1,28-NOV-18,3,"N",51,5,44,"F",1,1,"R","","",44,0
2018,30459980,102421861,1,24-AUG-18,3,"N",51,5,19,"M",1,2,"R","","",19,0
2018,30457434,102415533,1,12-AUG-18,1,"N",51,5,21,"M",1,2,"R","","",21,0
2018,30457441,102415572,1,30-AUG-18,3,"C",23,5,36,"F",1,2,"N","","",36,0
2018,30459979,102415517,3,24-AUG-18,2,"N",49,5,17,"M",1,2,"R","R","",17,0
2018,30459978,102415517,2,24-AUG-18,2,"N",49,5,17,"M",2,1,"R","R","",17,0
