"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29353180,99429049,1,06-MAY-18,1,"N",16,5,27,"M",1,,"","","",27,0
2018,29353287,99429352,1,09-MAY-18,2,"C",23,5,21,"F",1,2,"R","","",21,0
2018,29353453,99429796,1,25-APR-18,1,"C",23,5,38,"M",1,2,"R","","",38,0
2018,29458345,99753342,1,01-AUG-18,2,"N",51,5,25,"M",1,2,"R","","",25,0
2018,29458348,99747140,1,14-AUG-18,1,"N",27,5,31,"M",1,2,"R","","",31,0
2018,29454193,99753339,2,03-AUG-18,1,"N",23,5,18,"F",1,2,"R","","",18,0
2018,29450262,99748973,1,25-AUG-18,3,"N",51,5,32,"M",1,,"R","","",32,0
2018,29454241,99753470,1,20-AUG-18,2,"N",23,5,50,"F",1,2,"N","","",50,0
2018,29458343,99753339,1,03-AUG-18,1,"N",23,5,18,"F",1,2,"R","","",18,0
2018,29354291,99431770,1,30-JUN-18,2,"N",51,5,18,"F",1,2,"R","","",18,0
2018,29354429,99432059,1,30-MAY-18,1,"N",48,5,25,"M",1,2,"R","","",25,0
2018,29354437,99432080,1,30-JUL-18,3,"N",27,5,24,"M",1,,"N","","",24,0
2018,29354462,99432131,1,25-JUN-18,2,"N",23,5,54,"M",1,,"N","","",54,0
2018,29354474,99432198,1,12-JUL-18,2,"N",16,5,18,"M",2,,"U","","",18,0
2018,29355233,99433854,1,14-MAY-18,2,"N",47,5,30,"F",3,,"R","","",30,0
2018,29355235,99433854,2,02-JUN-18,2,"N",34,5,33,"M",3,,"R","","",33,0
2018,29355245,99433867,1,14-JUL-18,3,"C",51,5,44,"M",2,,"R","","",44,0
2018,29355279,99433958,1,23-JUL-18,3,"C",27,5,26,"M",1,2,"R","","",26,0
2018,29348318,99414864,1,01-JAN-18,3,"N",51,5,28,"M",1,2,"","","",28,0
2018,29348279,99414727,1,09-JAN-18,1,"N",29,5,41,"M",1,2,"R","","",41,0
2018,29348388,99414947,1,28-JAN-18,1,"N",51,5,27,"F",1,2,"R","","",27,0
2018,29349393,99417445,1,05-FEB-18,3,"N",27,5,16,"M",1,2,"R","H","",16,0
2018,29349446,99417676,1,31-JAN-18,1,"N",16,5,29,"M",1,2,"R","","",29,0
2018,29349529,99417914,1,29-JAN-18,2,"N",51,5,18,"M",1,,"R","","",18,0
2018,29348437,99415104,1,17-JAN-18,1,"N",51,5,27,"F",1,2,"R","","",27,0
2018,29348630,99415692,1,03-JAN-18,3,"C",5,5,23,"M",1,2,"R","","",23,0
2018,29348683,99415857,1,04-JAN-18,2,"C",36,5,38,"M",1,2,"R","","",38,0
2018,29348720,99416014,2,12-JAN-18,3,"N",27,5,40,"M",2,,"R","","",40,0
2018,29348718,99416014,1,12-JAN-18,3,"N",48,5,31,"F",1,,"R","","",31,0
2018,29350065,99419008,1,16-FEB-18,2,"C",36,5,34,"M",1,2,"R","","",34,0
2018,29350373,99420081,1,20-FEB-18,1,"N",23,5,24,"M",1,2,"R","","",24,0
2018,29350409,99420135,1,15-FEB-18,3,"N",32,5,18,"M",1,2,"R","","",18,0
2018,29350411,99420140,1,07-MAR-18,1,"N",16,5,33,"M",2,2,"N","","",33,0
2018,29350557,99420565,1,06-MAR-18,2,"N",51,5,14,"M",1,,"N","R","",14,0
2018,29411959,99595905,1,23-APR-18,2,"C",5,5,31,"F",1,2,"R","","",31,0
2018,29353241,99429210,2,16-APR-18,1,"C",16,5,31,"F",1,2,"R","","",31,0
2018,29351490,99425008,1,25-FEB-18,2,"C",16,5,51,"F",1,2,"R","","",51,0
2018,29351782,99425669,1,25-MAR-18,3,"C",51,5,57,"M",1,2,"R","","",57,0
2018,29353240,99429210,1,16-APR-18,3,"C",28,5,27,"M",1,2,"R","","",27,0
2018,29353242,99429210,3,16-APR-18,1,"C",48,5,33,"F",1,2,"R","","",33,0
